Kaina	Miestas	Rajonas	M2K	M2Vid	Gr4	Kamb	Tipas	Fizine	Remontas	Sodai	Ireng	Irengtumas	Statyba	Stat	Mur	Ntipas	Nplotas	Splotas	Atstumas iki centro (km)	AtsInt	Baldai	Metai	Nuoroda	Skelbimas
499999	Vilnius	Zverynas	4999.99	8624.145543	2	3	Kotedzas	2	Reikia	0	2	Irengtas	Nenauja	0	Murinis	Murinis	100	3	3.41	1	0	1963	http://www.aruodas.lt/namas/vilniuje/parduodamas-kotedzas-paribio-gatveje-kotedzas-yra/2-244828	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver8.htm
1399000	Vilnius	Zverynas	8635.802469	8624.145543	2	4	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	162	1.9	2.57	1	0	2008	http://www.aruodas.lt/namas/vilniuje/zveryno-mikrorajone-isskirtinai-patrauklioje-viet/2-247955	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver9.htm
1750000	Vilnius	Zverynas	7510.729614	8624.145543	2	6	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	233	2.9	2.57	1	0	2008	http://www.aruodas.lt/namas/vilniuje/zveryno-mikrorajone-isskirtinai-patrauklioje-viet/2-247954	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver10.htm
4200000	Vilnius	Zverynas	11864.40678	8624.145543	2	6	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	354	4.25	2.38	1	1	2009	http://www.aruodas.lt/namas/vilniuje/perziurekite-namo-videotura-cia-httpwww/2-248814	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver11.htm
2800000	Vilnius	Zverynas	8235.294118	8624.145543	2	8	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	340	12	3.27	1	1	2004	http://www.aruodas.lt/namas/vilniuje/namas-funkcionalaus-isplanavimo-34-kvm-murinis/2-249896	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver12.htm
																								
																								
																								
580000	Vilniaus raj.	Riese	2636.363636	2822.871487	3	5	Namas	3	Reikia	0	1	Dalinai irenftas	Nauja	1	Murinis	Murinis	220	7.5	17.7	4	0	2010	http://www.skelbiu.lt/skelbimai/parduodu-nama-rieseje-sienos-paruostos-10795703.html	file:///C:/Users/Dovile/Desktop/Namai/R1.htm
359000	Vilniaus raj.	Riese	2149.700599	2822.871487	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	167	6	16	4	0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/ypatinga-kaina-vieta-naujas-namas-statomas-p/2-249203	file:///C:/Users/Dovile/Desktop/Namai/R2.htm
690000	Vilniaus raj.	Riese	4539.473684	2822.871487	3	5	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	152	7	17.8	4	0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/2-248435	file:///C:/Users/Dovile/Desktop/Namai/R3.htm
495000	Vilniaus raj.	Riese	2828.571429	2822.871487	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	175	8	14	3	1	2010	http://www.aruodas.lt/namas/vilniaus-rajone/pagrindiniai-privalumai-ramioje-grazioje-viet/2-244866	file:///C:/Users/Dovile/Desktop/Namai/R4.htm
470000	Vilniaus raj.	Riese	2640.449438	2822.871487	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	178	5.3	18	4	0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/vilniaus-rajone-rieseje-18-km-nuo-centro-parduo/2-241914	file:///C:/Users/Dovile/Desktop/Namai/R5.htm
620000	Vilniaus raj.	Riese	2384.615385	2822.871487	3	6	Namas	1	Reikia	0	2	Dalinai irengtas	Nenauja	0	Murinis	Murinis	260	25	15.8	4	1	1993	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-namas-rieseje-namas-vilniaus-raj/2-239856	file:///C:/Users/Dovile/Desktop/Namai/R6.htm
485000	Vilniaus raj.	Riese	2709.497207	2822.871487	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	179	6	15.8	4	0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-179-kv-m-sublokutas-namas-individualiu/2-238206	file:///C:/Users/Dovile/Desktop/Namai/R7.htm
520000	Vilniaus raj.	Riese	2694.300518	2822.871487	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	193	10	15	4	0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/vilniaus-rajone-rieseje-15-km-nuo-centro-pardu/2-235439	file:///C:/Users/Dovile/Desktop/Namai/R8.htm
339000	Vilniaus raj.	Bendoriai	1684.890656	2930.317121	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	201.2	10.4	14.7	3	0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/skubiai-parduodamas-21-kvm-sublokuotas-per-gara/2-253032	file:///C:/Users/Dovile/Desktop/Namai/B1.htm
995000	Vilniaus raj.	Bendoriai	3553.571429	2930.317121	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	280	19	14.7	3	1	2006	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-namas-2ju-aukstu-5-kambariu-su-erd/2-252214	file:///C:/Users/Dovile/Desktop/Namai/B2.htm
338000	Vilniaus raj.	Bendoriai	1681.59204	2930.317121	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	201	10	14.7	3	0	2010	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-sublokuotas-21-kvm-2u-aukstu-na/2-246997	file:///C:/Users/Dovile/Desktop/Namai/B3.htm
460000	Vilniaus raj.	Bendoriai	2300	2930.317121	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	200	7	14.6	3	0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/parduodami-muriniai-kotedzai-dalinis-irengimas-k/2-240285	file:///C:/Users/Dovile/Desktop/Namai/B4.htm
790000	Vilniaus raj.	Bendoriai	4388.888889	2930.317121	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	180	10	15.1	4	1	2005	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-jaukus-namas-namo-aprasymas-m/2-227688	file:///C:/Users/Dovile/Desktop/Namai/B5.htm
610000	Vilniaus raj.	Bendoriai	2440	2930.317121	3	4	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	250	11.3	14.7	3	0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/infrastruktura-klevines2-gyvenviete-yra-aptverta/2-188657	file:///C:/Users/Dovile/Desktop/Namai/B6.htm
790000	Vilniaus raj.	Bendoriai	4463.276836	2930.317121	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	177	10	14.7	3	1	2007	http://www.aruodas.lt/namas/vilniaus-rajone/tik-15-km-iki-vilniaus-centrovilniaus-rajone-be/2-111265	file:///C:/Users/Dovile/Desktop/Namai/B7.htm
400000	Vilniaus raj.	Didzioji Riese	2000	2726.896376	3	6	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	200	10	17.5	4	0	2010	http://www.aruodas.lt/namas/vilniaus-rajone/parduodami-kotedzai-is-pirmu-ranku-be-tarpininku/2-251944	file:///C:/Users/Dovile/Desktop/Namai/D1.htm
419000	Vilniaus raj.	Didzioji Riese	2494.047619	2726.896376	3	6	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	168	6	17.4	4	0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/nama-galima-apziureti-is-anksto-susitarus-vilniaus/2-249589	file:///C:/Users/Dovile/Desktop/Namai/D2.htm
1050000	Vilniaus raj.	Didzioji Riese	4251.012146	2726.896376	3	6	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	247	15	13	3	1	2000	http://www.aruodas.lt/namas/vilniaus-rajone/namas-2-aukstu-2-metu-statybos-nauja-dujine-s/2-240500	file:///C:/Users/Dovile/Desktop/Namai/D3.htm
600000	Vilniaus raj.	Didzioji Riese	2926.829268	2726.896376	3	6	Namas	4	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	205	10	15.1	4	0	1985	http://www.aruodas.lt/namas/vilniaus-rajone/bendras-plotas-25-m2-rusys-su-garazu-92-m2-pa/2-248890	file:///C:/Users/Dovile/Desktop/Namai/D4.htm
535000	Vilniaus raj.	Didzioji Riese	2702.020202	2726.896376	3	4	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	198	7.5	13.3	3	0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-naujai-pastatytas-2-aukstu-puikaus-is/2-245326	file:///C:/Users/Dovile/Desktop/Namai/D5.htm
580000	Vilniaus raj.	Didzioji Riese	2636.363636	2726.896376	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Blokinis	220	7.5	17.7	4	0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-22m-sublokuotas-namas-rieseje-kalvu/2-252470	file:///C:/Users/Dovile/Desktop/Namai/D6.htm
1500000	Vilniaus raj.	Didzioji Riese	2438.231469	2726.896376	3	10	Namas	4	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	615.2	29.5	14.1	3	0	1998	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-puikiai-irengtas-patogiai-isplanuotas/2-216572	file:///C:/Users/Dovile/Desktop/Namai/D7.htm
710000	Vilniaus raj.	Didzioji Riese	2366.666667	2726.896376	3	6	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	300	17	14.7	3	0	2005	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-3-m-individualus-namas-didziojoje-r/2-211820	file:///C:/Users/Dovile/Desktop/Namai/D8.htm
390000	Vilniaus raj.	Skaidiskes	1989.795918	2109.50802	2	5	Namas	3	Reikia	0	2	Irengtas	Nauja	1	Murinis	Murinis	196	6	14.8	3	0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-196-kvm-namas-su-6a-zemes-sklypu/2-250102	file:///C:/Users/Dovile/Desktop/Namai/S1.htm
329000	Vilniaus raj.	Skaidiskes	2024.366232	2109.50802	2	4	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	162.52	7.5	14.5	3	0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-naujas-29-metu-statybos-4-kambariu/2-253443	file:///C:/Users/Dovile/Desktop/Namai/S2.htm
920000	Vilniaus raj.	Skaidiskes	4380.952381	2109.50802	2	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	210	12	14.6	3	1	2007	http://www.aruodas.lt/namas/vilniaus-rajone/naujos-statybos-terasa-12-aru-sklypas-s/2-252781	file:///C:/Users/Dovile/Desktop/Namai/S3.htm
239000	Vilniaus raj.	Skaidiskes	1291.891892	2109.50802	2	3	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	185	9	14.5	3	0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-naujos-statybos-namas-skaidiskeseyra/2-238330	file:///C:/Users/Dovile/Desktop/Namai/S4.htm
200000	Vilniaus raj.	Skaidiskes	1025.641026	2109.50802	2	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	195	14	14.5	3	0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/2-236973	file:///C:/Users/Dovile/Desktop/Namai/S5.htm
435000	Vilniaus raj.	Skaidiskes	1407.76699	2109.50802	2	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	309	10	15.1	4	0	2010	http://www.aruodas.lt/namas/vilniaus-rajone/parduodu-murini-2-aukstu-neirengta-nama-vilniaus-r/2-221653	file:///C:/Users/Dovile/Desktop/Namai/S6.htm
355000	Vilniaus raj.	Skaidiskes	2005.649718	2109.50802	2	4	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Nemurinis	Medinis	177	20	14.6	3	0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/vilniaus-r-savskaidiskiu-km-akaciju-g-2ju/2-161000	file:///C:/Users/Dovile/Desktop/Namai/S7.htm
550000	Vilniaus raj.	Skaidiskes	2750	2109.50802	2	4	Namas	3	Reikia	0	2	Irengtas	Nauja	1	Murinis	Murinis	200	10	14.1	3	0	2007	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-namas-vilniaus-r-skaidiskese-erd/2-172834	file:///C:/Users/Dovile/Desktop/Namai/S8.htm
850000	Vilniaus raj.	Rudamina	3102.189781	2693.988034	3	6	Namas	4	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	274	27	13.4	3	1	1994	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-274-kv-m-2-aukstu-namas-su-rusiu-i/2-249102	file:///C:/Users/Dovile/Desktop/Namai/RU1.htm
299000	Vilniaus raj.	Rudamina	1415.786732	2693.988034	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	211.19	11.39	13.4	3	0	2007	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-isskirtinis-21119-m2-46k-namas-i/2-253047	file:///C:/Users/Dovile/Desktop/Namai/RU2.htm
269000	Vilniaus raj.	Rudamina	1454.054054	2693.988034	3	5	Kotedzas	3	Reikia	1	2	Dalinai irengtas	Nauja	1	Murinis	Murinis	185	4	13.4	3	0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/skubiai-gera-kaina-parduodamas-dvibutis-namas-kot/2-249870	file:///C:/Users/Dovile/Desktop/Namai/RU3.htm
490000	Vilniaus raj.	Rudamina	4803.921569	2693.988034	3	5	Namas	4	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	102	17	13.1	3	1	1962	http://www.aruodas.lt/namas/vilniaus-rajone/strategiskai-geroje-vietoje-salia-centrines-turga/2-247479	file:///C:/Users/Dovile/Desktop/Namai/RU4.htm
660000	Vilniaus raj.	Skirgiskes	2944.850973	2654.965027	3	4	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	224.12	10.65	19.7	4	1	2010	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-graziai-irengtas-namas-22412-kv-m-4/2-252726	file:///C:/Users/Dovile/Desktop/Namai/SK1.htm
489000	Vilniaus raj.	Skirgiskes	2274.418605	2654.965027	3	4	Namas	3	Reikia	1	1	Neirengtas	Nauja	1	Murinis	Murinis	215	8.52	18.9	4	0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/parduodame-215-kv-m-bendro-ploto-nama-sodu-bendri/2-252658	file:///C:/Users/Dovile/Desktop/Namai/SK2.htm
385000	Vilniaus raj.	Skirgiskes	4277.777778	2654.965027	3	4	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	90	7.19	19.2	4	0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/tik-pravaziavus-europos-parka-skirgiskese-sodo/2-250359	file:///C:/Users/Dovile/Desktop/Namai/SK3.htm
320000	Vilniaus raj.	Skirgiskes	1777.777778	2654.965027	3	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Nemurinis	Medinis	180	6	19.2	4	1	2006	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-tvarkingas-jaukus-siltas-namas-skirg/2-243122	file:///C:/Users/Dovile/Desktop/Namai/SK4.htm
180000	Vilniaus raj.	Skirgiskes	2000	2654.965027	3	3	Namas	1	Reikia	1	2	Irengtas	Nenauja	0	Murinis	Murinis	90	7	18.9	4	0	1983	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-9-kvm-bendro-ploto-sodo-namas-skirg/2-212071	file:///C:/Users/Dovile/Desktop/Namai/SK5.htm
395000	Vilniaus raj.	Galgiai	1462.962963	2992.447496	3	4	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	270	10	13.5	3	0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/specialios-kreditavimo-salygos-dnb-banke-iki-/2-220864	file:///C:/Users/Dovile/Desktop/Namai/G1.htm
680000	Vilniaus raj.	Galgiai	3090.909091	2992.447496	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	220	10	13.3	3	0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/puikus-namas-galgiuose-spalio-ir-mokyklos-gatviu/2-252988	file:///C:/Users/Dovile/Desktop/Namai/G2.htm
500000	Vilniaus raj.	Galgiai	2202.643172	2992.447496	3	3	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Blokinis	227	7	14.9	3	0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-227-kvm-namas-su-garazu-sublokuotas/2-250920	file:///C:/Users/Dovile/Desktop/Namai/G3.htm
999999	Vilniaus raj.	Galgiai	4672.892523	2992.447496	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	214	10	14.5	3	0	2007	http://www.aruodas.lt/namas/vilniaus-rajone/pasiulymas-vertinantiems-ypatinga-komforta-ir/2-249935	file:///C:/Users/Dovile/Desktop/Namai/G4.htm
499999	Vilniaus raj.	Galgiai	2631.573684	2992.447496	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	190	7.7	13.4	3	0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-naujas-gyvenamasis-namas-be-tarpininku/2-241815	file:///C:/Users/Dovile/Desktop/Namai/G5.htm
1300000	Vilniaus raj.	Galgiai	3823.529412	2992.447496	3	5	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	340	5.5	14.5	3	1	2003	http://www.aruodas.lt/namas/vilniaus-rajone/murinis-namas-pilnai-irengtas-naujas-bendras-pl/2-209898	file:///C:/Users/Dovile/Desktop/Namai/G6.htm
530000	Vilniaus raj.	Galgiai	3419.354839	2992.447496	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	155	5	14.5	3	0	2007	http://www.aruodas.lt/namas/vilniaus-rajone/2a-kotedzas-galgiai-murinis-27m-155kvm-5a/2-180800	file:///C:/Users/Dovile/Desktop/Namai/G7.htm
369000	Vilniaus raj.	Galgiai	2635.714286	2992.447496	3	4	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	140	5.5	14.5	3	0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/skubiai-parduodami-blokuoti-pavesinemis-14/2-238339	file:///C:/Users/Dovile/Desktop/Namai/G8.htm
449000	Vilniaus raj.	Rastinenai	2158.653846	1996.509063	2	5	Namas	3	Reikia	0	2	Irengtas	Nauja	1	Murinis	Murinis	208	13	26.9	6	1	2009	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-28-kv-m-individualus-namas-rastinen/2-252778	file:///C:/Users/Dovile/Desktop/Namai/RA1.htm
160000	Vilniaus raj.	Rastinenai	2000	1996.509063	2	2	Namas	1	Reikia	1	2	Irengtas	Nenauja	0	Nemurinis	Medinis	80	13	26.9	6	1	1985	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-namas-krastiniame-sklype-rastinenuose/2-252260	file:///C:/Users/Dovile/Desktop/Namai/RA2.htm
147000	Vilniaus raj.	Rastinenai	1651.685393	1996.509063	2	3	Namas	1	Reikia	1	2	Irengtas	Nenauja	0	Nemurinis	Medinis	89	7.36	27.4	6	0	1980	http://www.aruodas.lt/namas/vilniaus-rajone/vilniaus-rajone-rastinenuose-saltiniu-1ojoje-g/2-250145	file:///C:/Users/Dovile/Desktop/Namai/RA3.htm
110000	Vilniaus raj.	Rastinenai	791.3669065	1996.509063	2	4	Namas	3	Reikia	1	1	Neirengtas	Nauja	1	Murinis	Murinis	139	6	26.9	6	0	2005	http://www.aruodas.lt/namas/vilniaus-rajone/pastatytasbet-neirengtas-namas-sb-pavasarisgali/2-245318	file:///C:/Users/Dovile/Desktop/Namai/RA4.htm
268000	Vilniaus raj.	Rastinenai	1340	1996.509063	2	6	Namas	3	Reikia	0	2	Dalinai irengtas	Nauja	1	Murinis	Murinis	200	9.4	27.5	6	1	2010	http://www.aruodas.lt/namas/vilniaus-rajone/dalis-namo-8-kvmyra-pilnai-iregtas-apsiltin/2-225587	file:///C:/Users/Dovile/Desktop/Namai/RA5.htm
350000	Vilniaus raj.	Rastinenai	4117.647059	1996.509063	2	3	Namas	2	Nereikia	1	3	Irengtas	Nenauja	0	Murinis	Murinis	85	8	27.4	6	0	1997	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-per-du-aukstus-namas-rastinenuose-sb/2-220165	file:///C:/Users/Dovile/Desktop/Namai/RA6.htm
239000	Vilniaus raj.	Rastinenai	1991.666667	1996.509063	2	4	Namas	3	Reikia	1	1	Neirengtas	Nauja	1	Murinis	Murinis	120	6	27.4	6	0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-naujai-pastatytas-namas-rastinenuose/2-253278	file:///C:/Users/Dovile/Desktop/Namai/RA7.htm
365000	Vilniaus raj.	Rastinenai	1921.052632	1996.509063	2	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Blokinis	190	6	27.4	6	0	2010	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-19-kv-m-namas-rastinenuose-21-m/2-253110	file:///C:/Users/Dovile/Desktop/Namai/RA8.htm
378000	Vilniaus raj.	Pranciskonys	1890	2758.029337	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	200	12	24.1	5	0	2010	http://www.aruodas.lt/namas/vilniaus-rajone/realus-sklypo-plotas-apie-16a-nes-sklypui-priklau/2-207162	file:///C:/Users/Dovile/Desktop/Namai/PR1.htm
349000	Vilniaus raj.	Pranciskonys	1661.904762	2758.029337	3	5	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	210	13	25	6	0	1998	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-21-m-ploto-177-m-naudingo-ploto-/2-233461	file:///C:/Users/Dovile/Desktop/Namai/PR2.htm
745000	Vilniaus raj.	Pranciskonys	3053.278689	2758.029337	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	244	10	25	6	1	2006	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-puikiai-irengtas-244-kvm-individualus/2-246414	file:///C:/Users/Dovile/Desktop/Namai/PR3.htm
555555	Vilniaus raj.	Pranciskonys	4084.963235	2758.029337	3	4	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Blokinis	136	15.24	24.8	5	1	2008	http://www.aruodas.lt/namas/vilniaus-rajone/vilniaus-raj-2a-namas-su-garazu-ir-ukiniu-vilni/2-250568	file:///C:/Users/Dovile/Desktop/Namai/PR4.htm
279000	Vilniaus raj.	Pranciskonys	3100	2758.029337	3	4	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	90	11	25	6	0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-naujas-ekonomiskas-4-kambariu-gyvenama/2-249279	file:///C:/Users/Dovile/Desktop/Namai/PR5.htm
160000	Vilniaus raj.	Akmeniskes	1408.450704	1193.859962	2	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	113.6	12	28.9		0	2001	http://www.aruodas.lt/namas/vilniaus-rajone/murinis-namastinka-gyventi-ziemageras-privaziavi/2-246481	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Akmen1.htm
295000	Vilniaus raj.	Akmeniskes	1657.303371	1193.859962	2	5	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	178	7.2	27		1	2004	http://www.aruodas.lt/namas/vilniaus-rajone/parduodame-nama-su-zemes-sklypu-vilniaus-raj-akm/2-220875	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Akmen2.htm
153000	Vilniaus raj.	Akmeniskes	1346.830986	1193.859962	2	4	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	113.6	12	26		0	2001	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-namas-ir-12-aru-zemes-sklypas-vilniaus/2-250467	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Akmen3.htm
60000	Vilniaus raj.	Akmeniskes	517.2413793	1193.859962	2	3	Namas	1	Reikia	1	1	Neirengtas	Nenauja	0	Murinis	Murinis	116	6	30		0	1990	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-1-auksto-su-mansarda-murinis-neirengt/2-249037	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Akmen4.htm
100000	Vilniaus raj.	Akmeniskes	1250	1193.859962	2	3	Namas	3	Reikia	1	1	Neirengtas	Nauja	1	Murinis	Murinis	80	6	30		0	2010	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-1-auksto-murinis-21-metu-statybos-n/2-249038	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Akmen5.htm
59000	Vilniaus raj.	Akmeniskes	983.3333333	1193.859962	2	3	Namas	2	Nereikia	1	3	Irengtas	Nenauja	0	Nemurinis	Medinis	60	12	30		0	1980	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-1-auksto-su-mansarda-medinis-karkasin/2-249511	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Akmen6.htm
410000	Vilniaus raj.	Antezeriai	2798.634812	2850.733022	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	146.5	5.5	12		0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-145-kvm-bendro-ploto-5-kambariu-sub/2-201014	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Antez1.htm
750000	Vilniaus raj.	Antezeriai	2586.206897	2850.733022	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	290	15.5	12		0	2010	http://www.aruodas.lt/namas/vilniaus-rajone/puikioje-vietoje-vilniaus-raj-zujunu-sen-ante/2-221406	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Antez2.htm
585000	Vilniaus raj.	Antezeriai	2489.361702	2850.733022	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	235	10	11		0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-individualus-gyvenamasis-namas-antezer/2-239764	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Antez3.htm
410000	Vilniaus raj.	Antezeriai	2662.337662	2850.733022	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	154	10	12		0	2007	http://www.aruodas.lt/namas/vilniaus-rajone/vilniaus-rajone-antezeriuose-4-km-nuo-pasilaiciu/2-240166	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Antez4.htm
